name,smiles,Tox-score,SAscore
"2,5-dimethoxy-4-iodoamphetamine",CC(CC1=CC(=C(C=C1OC)I)OC)N,0.4836455271750399,0.18280131606777708
"2,5-Dimethoxy-4-isopropylamphetamine",CC(C)C1=C(C=C(C(=C1)OC)CC(C)N)OC,0.4737930790514066,0.21676422489059172
"2,5-Dimethoxy-4-methylamphetamine",CC1=CC(=C(C=C1OC)CC(C)N)OC,0.42790939817591733,0.24663755208837848
"2,5-Dimethoxy-4-nitroamphetamine",CC(CC1=CC(=C(C=C1OC)[N+](=O)[O-])OC)N,0.5048771174189224,0.20753872191811484
"2,5-Dimethoxy-4-propylamphetamine",CCCC1=CC(=C(C=C1OC)CC(C)N)OC,0.5084100224903291,0.2221713290994595
"2,5-DMA",CC(CC1=C(C=CC(=C1)OC)OC)N,0.44105596474162895,0.3077969918473761
25D-NBOMe,CC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2OC)OC,0.38971919638917246,0.40391821893264895
25E-NBOH,CCC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2O)OC,0.37572729283103573,0.34145793698961324
25E-NBOMe,CCC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2OC)OC,0.4185393595790168,0.37335542427396834
25H-NBOMe,COC1=CC(=C(C=C1)OC)CCNCC2=CC=CC=C2OC,0.39171147141402146,0.4722574252952154
25I-NBF,COC1=CC(=C(C=C1CCNCC2=CC=CC=C2F)OC)I,0.3736765889410152,0.3257626805978622
25I-NBMD,COC1=CC(=C(C=C1CCNCC2=C3C(=CC=C2)OCO3)OC)I,0.37981843023959116,0.2421666568782071
25I-NBOH,COC1=CC(=C(C=C1CCNCC2=CC=CC=C2O)OC)I,0.36040735134555274,0.30339433973583857
25I-NBOMe,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)I)OC,0.3999309372823513,0.33592651446207084
25iP-NBOMe,CC(C)C1=C(C=C(C(=C1)OC)CCNCC2=CC=CC=C2OC)OC,0.3582438729101179,0.35512949739170874
25N-NBOMe,COC1=CC=CC=C1CNCCC2=CC(=C(C=C2OC)[N+](=O)[O-])OC,0.40968947672411554,0.3453378328948119
25P-NBOMe,CCCC1=CC(=C(C=C1OC)CCNCC2=CC=CC=C2OC)OC,0.4182675231896507,0.3593089844953254
"2-(7-bromo-2-oxo-5-phenyl-2,3-dihydro-1H-benzo[e][1,4]diazepin-1-yl)acetohydrazide",C1C(=O)N(C2=C(C=C(C=C2)Br)C(=N1)C3=CC=CC=C3)CC(=O)NN,0.2867005453299235,0.2550065464223898
2-A1MP,CC(C(=O)C1=CC2=C(C(=C1)OC)OCO2)NC,0.48406498972426976,0.16114840722712775
2'-Acetoxycocaine,CC(=O)OC1=CC=CC=C1C(=O)OC2CC3CCC(C2C(=O)OC)N3C,0.38673255815139385,0.0405069072012197
2-AI,C1C(CC2=CC=CC=C21)N,0.5956399778591421,0.3647706997035305
2-Aminoindane,C1C(CC2=CC=CC=C21)N,0.5956399778591421,0.3647706997035305
2-Bromodeschloroketamine,CNC1(CCCCC1=O)C2=CC=CC=C2Br,0.4740953816418603,0.12485690831307535
2-Bromomescaline,COC1=C(C(=C(C(=C1)CCN)Br)OC)OC,0.5266177239079884,0.281379048991957
2C-B,COC1=CC(=C(C=C1CCN)OC)Br,0.5396226956822875,0.3598648482535163
2C-B-AN,CC(C)C(CC(C)N(C)C)(C#N)C1=CC=CC=C1,0.3312824295388064,0.10926696164149138
2C-B-BZP,COC1=CC(=C(C=C1CN2CCNCC2)OC)Br,0.3095763417317972,0.32448444202662746
2CBCB-NBOMe,COC1=CC=CC=C1CNCC2CC3=C2C(=CC(=C3OC)Br)OC,0.3274411619219664,0.14632401981507856
2C-B-FLY,C1COC2=C(C3=C(C(=C21)CCN)OCC3)Br,0.4738652341155504,0.10597566361544948
2C-C,COC1=CC(=C(C=C1CCN)OC)Cl,0.5866646678852792,0.39893648695459644
2C-CN,COC1=CC(=C(C=C1CCN)OC)C#N,0.49992661590631543,0.30142759934443153
2C-CP,COC1=CC(=C(C=C1CCN)OC)C2CC2,0.4197146135572081,0.3459872444161586
2C-D,CC1=CC(=C(C=C1OC)CCN)OC,0.5221183803929931,0.40465932629887086
2C-E,CCC1=CC(=C(C=C1OC)CCN)OC,0.5940579430530972,0.36979285062998524
2CE-5iPrO,CCC1=CC(=C(C=C1OC(C)C)CCN)OC,0.5167063207669155,0.3096221170735953
2C-EF,CCF,0.8118202607096212,0.17585770319075927
2C-F,COC1=CC(=C(C=C1CCN)OC)F,0.5343002798728548,0.3761146911335702
2C-G,CC1=C(C=C(C(=C1C)OC)CCN)OC,0.524973498827471,0.3130710736418457
